x,y,color,segment_id
9.285148,9.746584,Black,01_08_seg_0002_track_12
5.1797976,9.48146,Black,01_08_seg_0002_track_21
11.3151,4.107445,Black,01_08_seg_0003_track_01
11.561328,1.3247885,Black,01_08_seg_0003_track_03
10.176294,9.433872,Black,01_08_seg_0003_track_06
9.425568,9.765591,Black,01_08_seg_0003_track_12
5.1835084,9.512724,Black,01_08_seg_0003_track_21
11.245441,4.1517515,Black,01_08_seg_0004_track_01
11.465498,0.9765009,Black,01_08_seg_0004_track_03
10.126544,9.542556,Black,01_08_seg_0004_track_06
9.225342,9.751073,Black,01_08_seg_0004_track_12
5.1436486,9.558876,Black,01_08_seg_0004_track_21
10.894458,4.9928627,Black,01_08_seg_0005_track_01
11.71759,0.7559658,Black,01_08_seg_0005_track_04
9.922264,9.890505,Black,01_08_seg_0005_track_06
10.775744,9.545539,Black,01_08_seg_0005_track_12
4.0590706,8.500945,Black,01_08_seg_0005_track_21
11.13362,4.7344317,Black,01_08_seg_0006_track_01
11.186357,0.91979593,Black,01_08_seg_0006_track_04
9.896833,9.933885,Black,01_08_seg_0006_track_06
10.69916,9.536629,Black,01_08_seg_0006_track_12
4.13124,8.548845,Black,01_08_seg_0006_track_21
10.980464,4.5739694,Black,01_08_seg_0007_track_01
11.879293,1.0424527,Black,01_08_seg_0007_track_04
9.825621,9.854211,Black,01_08_seg_0007_track_06
11.137916,9.562948,Black,01_08_seg_0007_track_12
4.0184965,8.321604,Black,01_08_seg_0007_track_21
12.5758095,4.802068,Black,01_08_seg_0008_track_01
11.465919,0.9252639,Black,01_08_seg_0008_track_04
10.212301,9.524077,Black,01_08_seg_0008_track_06
10.75817,9.396497,Black,01_08_seg_0008_track_12
4.016531,8.450958,Black,01_08_seg_0008_track_21
12.681617,4.8737245,Black,01_08_seg_0009_track_01
11.256701,5.0523324,Black,01_08_seg_0009_track_03
12.177558,8.005307,Black,01_08_seg_0009_track_06
11.009206,9.542407,Black,01_08_seg_0009_track_12
9.440451,7.6633077,Black,01_08_seg_0009_track_18
12.4222355,4.136049,Black,01_08_seg_0009_track_19
8.081681,10.503448,Black,01_08_seg_0009_track_21
12.810591,5.0880747,Black,01_08_seg_0010_track_01
9.873701,3.2601001,Black,01_08_seg_0010_track_03
12.146504,8.0501,Black,01_08_seg_0010_track_06
11.149268,9.227078,Black,01_08_seg_0010_track_12
9.39937,7.706433,Black,01_08_seg_0010_track_18
12.364187,4.137927,Black,01_08_seg_0010_track_19
8.121742,10.530507,Black,01_08_seg_0010_track_21
12.654692,4.8780093,Black,01_08_seg_0011_track_01
11.373471,1.0518631,Black,01_08_seg_0011_track_03
12.176788,8.022258,Black,01_08_seg_0011_track_06
10.8567095,9.323786,Black,01_08_seg_0011_track_12
9.41307,7.724589,Black,01_08_seg_0011_track_18
12.377401,4.183831,Black,01_08_seg_0011_track_19
8.181851,10.49672,Black,01_08_seg_0011_track_21
12.688282,4.9127145,Black,01_08_seg_0012_track_01
11.763904,5.8105607,Black,01_08_seg_0012_track_03
12.154473,7.95857,Black,01_08_seg_0012_track_06
11.410027,9.568835,Black,01_08_seg_0012_track_12
9.514244,7.6853704,Black,01_08_seg_0012_track_18
12.42493,4.155399,Black,01_08_seg_0012_track_19
8.176718,10.492025,Black,01_08_seg_0012_track_21
12.746378,4.950521,Black,01_08_seg_0013_track_01
11.543542,6.0142384,Black,01_08_seg_0013_track_03
12.321988,2.3032687,Black,01_08_seg_0013_track_05
12.150634,8.0022335,Black,01_08_seg_0013_track_06
11.120978,9.341767,Black,01_08_seg_0013_track_12
9.438583,7.739431,Black,01_08_seg_0013_track_18
12.495536,4.075766,Black,01_08_seg_0013_track_19
8.090641,10.43833,Black,01_08_seg_0013_track_21
12.663949,4.825614,Black,01_08_seg_0014_track_01
10.57759,6.1835456,Black,01_08_seg_0014_track_03
11.612479,0.67756665,Black,01_08_seg_0014_track_05
12.10398,8.182985,Black,01_08_seg_0014_track_06
11.594123,9.477882,Black,01_08_seg_0014_track_12
9.426044,7.7205677,Black,01_08_seg_0014_track_18
12.419132,4.1760426,Black,01_08_seg_0014_track_19
8.347454,10.475099,Black,01_08_seg_0014_track_21
12.670255,4.8941317,Black,01_08_seg_0015_track_01
11.666678,6.0857315,Black,01_08_seg_0015_track_03
11.7379055,0.8694998,Black,01_08_seg_0015_track_05
12.204092,7.9679594,Black,01_08_seg_0015_track_06
11.060654,9.214448,Black,01_08_seg_0015_track_12
9.462156,7.649226,Black,01_08_seg_0015_track_18
12.438981,4.200171,Black,01_08_seg_0015_track_19
8.1269045,10.479306,Black,01_08_seg_0015_track_21
12.691562,4.805617,Black,01_08_seg_0016_track_01
9.720867,4.5326624,Black,01_08_seg_0016_track_03
11.543428,-0.1931546,Black,01_08_seg_0016_track_05
12.188539,8.004944,Black,01_08_seg_0016_track_06
10.527651,9.740117,Black,01_08_seg_0016_track_12
7.3219213,8.962298,Black,01_08_seg_0016_track_18
12.49847,4.043119,Black,01_08_seg_0016_track_19
7.3490677,10.591533,Black,01_08_seg_0016_track_21
12.482921,2.0693653,Black,01_09_seg_0001_track_01
10.876443,9.9965105,Black,01_09_seg_0001_track_04
10.831181,10.028482,Black,01_09_seg_0001_track_09
4.8739533,6.460817,Black,01_09_seg_0001_track_14
7.8729916,10.385107,Black,01_09_seg_0001_track_20
6.409663,8.545318,Black,01_09_seg_0001_track_21
12.091749,1.8320851,Black,01_09_seg_0002_track_01
11.188061,9.694586,Black,01_09_seg_0002_track_04
10.923923,9.854389,Black,01_09_seg_0002_track_09
4.8392525,6.6182055,Black,01_09_seg_0002_track_14
7.949538,10.439969,Black,01_09_seg_0002_track_20
6.9119625,8.781565,Black,01_09_seg_0002_track_21
11.722849,3.1152055,Black,01_09_seg_0003_track_01
11.854641,3.5241818,Black,01_09_seg_0003_track_02
10.6996155,10.114604,Black,01_09_seg_0003_track_04
10.701876,10.189052,Black,01_09_seg_0003_track_09
4.823052,6.445963,Black,01_09_seg_0003_track_14
7.460993,10.543325,Black,01_09_seg_0003_track_20
6.773784,8.806453,Black,01_09_seg_0003_track_21
12.139532,2.5509121,Black,01_09_seg_0004_track_01
11.68427,9.298707,Black,01_09_seg_0004_track_04
11.709151,9.14812,Black,01_09_seg_0004_track_09
6.894215,6.1957855,Black,01_09_seg_0004_track_14
13.938932,3.5310256,Black,01_09_seg_0004_track_15
7.885563,10.057145,Black,01_09_seg_0004_track_20
7.2950745,8.896852,Black,01_09_seg_0004_track_21
12.354774,2.5072496,Black,01_09_seg_0005_track_01
12.165022,3.3339672,Black,01_09_seg_0005_track_02
11.022783,9.944418,Black,01_09_seg_0005_track_04
10.818654,10.052589,Black,01_09_seg_0005_track_09
6.733338,6.064143,Black,01_09_seg_0005_track_14
14.123172,3.4459815,Black,01_09_seg_0005_track_15
6.1786795,9.7644615,Black,01_09_seg_0005_track_20
6.295303,8.581305,Black,01_09_seg_0005_track_21
12.377444,1.5556451,Black,01_09_seg_0006_track_01
12.228888,2.2511315,Black,01_09_seg_0006_track_02
10.929371,9.9274645,Black,01_09_seg_0006_track_04
10.79262,10.102329,Black,01_09_seg_0006_track_09
6.7823844,6.084854,Black,01_09_seg_0006_track_14
14.12617,3.4479659,Black,01_09_seg_0006_track_15
6.2282424,9.765941,Black,01_09_seg_0006_track_20
6.8492546,8.725333,Black,01_09_seg_0006_track_21
12.448741,1.9186503,Black,01_09_seg_0007_track_01
13.112076,4.263196,Black,01_09_seg_0007_track_03
10.653605,10.029802,Black,01_09_seg_0007_track_04
10.75333,10.008234,Black,01_09_seg_0007_track_09
12.217052,8.305044,Black,01_09_seg_0007_track_12
4.839062,6.456015,Black,01_09_seg_0007_track_14
12.832581,4.3130307,Black,01_09_seg_0007_track_15
12.711644,7.0302014,Black,01_09_seg_0007_track_19
13.007063,7.176335,Black,01_09_seg_0007_track_20
10.020707,8.119733,Black,01_09_seg_0007_track_21
12.269636,2.3575442,Black,01_09_seg_0008_track_01
11.594899,4.8943677,Black,01_09_seg_0008_track_02
12.721227,2.8965178,Black,01_09_seg_0008_track_03
10.503924,10.104963,Black,01_09_seg_0008_track_04
10.503934,10.157358,Black,01_09_seg_0008_track_09
4.809934,6.4114275,Black,01_09_seg_0008_track_14
12.747198,4.2779503,Black,01_09_seg_0008_track_15
11.284765,1.6603806,Black,01_09_seg_0008_track_16
11.225174,6.8544693,Black,01_09_seg_0008_track_19
9.622503,7.9035006,Black,01_09_seg_0008_track_21
12.450109,2.3875768,Black,01_09_seg_0009_track_01
11.870418,4.17478,Black,01_09_seg_0009_track_02
13.095042,3.01093,Black,01_09_seg_0009_track_03
10.665289,10.0185585,Black,01_09_seg_0009_track_04
10.681624,10.0803995,Black,01_09_seg_0009_track_09
11.815111,8.444472,Black,01_09_seg_0009_track_12
4.8021684,6.440325,Black,01_09_seg_0009_track_14
12.713655,4.3190756,Black,01_09_seg_0009_track_15
11.389256,1.3818601,Black,01_09_seg_0009_track_16
12.862662,6.6061068,Black,01_09_seg_0009_track_19
8.249204,10.183486,Black,01_09_seg_0009_track_20
9.876837,7.8821387,Black,01_09_seg_0009_track_21
12.234974,2.7724786,Black,01_09_seg_0010_track_01
12.976901,5.0397034,Black,01_09_seg_0010_track_03
10.830308,9.975647,Black,01_09_seg_0010_track_04
10.7828665,10.02165,Black,01_09_seg_0010_track_09
6.7560625,6.050667,Black,01_09_seg_0010_track_14
6.992271,9.931213,Black,01_09_seg_0010_track_20
7.096976,8.820402,Black,01_09_seg_0010_track_21
12.089727,2.8281999,Black,01_09_seg_0011_track_01
12.138309,3.18232,Black,01_09_seg_0011_track_02
10.695261,10.05441,Black,01_09_seg_0011_track_04
10.693563,10.142153,Black,01_09_seg_0011_track_09
6.75988,6.069742,Black,01_09_seg_0011_track_14
5.9479966,9.710047,Black,01_09_seg_0011_track_20
7.5052896,9.015123,Black,01_09_seg_0011_track_21
12.24108,1.7074572,Black,01_09_seg_0012_track_01
12.240721,4.206214,Black,01_09_seg_0012_track_02
10.579821,10.151483,Black,01_09_seg_0012_track_04
10.501102,10.096592,Black,01_09_seg_0012_track_09
6.7481427,6.087021,Black,01_09_seg_0012_track_14
5.728127,9.672245,Black,01_09_seg_0012_track_20
7.088805,8.827434,Black,01_09_seg_0012_track_21
12.068007,2.7697723,Black,01_09_seg_0013_track_01
11.80581,9.2272,Black,01_09_seg_0013_track_04
11.5506935,9.2954,Black,01_09_seg_0013_track_09
6.321514,7.680155,Black,01_09_seg_0013_track_14
12.345176,4.9529414,Black,01_09_seg_0013_track_18
8.2719755,10.125902,Black,01_09_seg_0013_track_20
6.6077676,8.436932,Black,01_09_seg_0013_track_21
10.946025,2.3148954,Black,01_09_seg_0014_track_01
12.589794,2.6759708,Black,01_09_seg_0014_track_02
10.5592575,10.132423,Black,01_09_seg_0014_track_04
10.605477,10.167719,Black,01_09_seg_0014_track_09
4.774573,6.4122944,Black,01_09_seg_0014_track_14
12.580188,5.7015634,Black,01_09_seg_0014_track_18
7.4832706,10.546309,Black,01_09_seg_0014_track_20
6.0954127,8.569423,Black,01_09_seg_0014_track_21
12.492579,1.7612334,Black,01_09_seg_0015_track_01
12.369193,5.8618317,Black,01_09_seg_0015_track_02
10.553236,10.203864,Black,01_09_seg_0015_track_04
10.520221,10.227623,Black,01_09_seg_0015_track_09
4.835245,6.46197,Black,01_09_seg_0015_track_14
12.5561285,5.6793466,Black,01_09_seg_0015_track_18
7.508521,10.573309,Black,01_09_seg_0015_track_20
6.3074093,8.5391865,Black,01_09_seg_0015_track_21
12.384624,1.3161584,Black,01_09_seg_0016_track_01
13.265186,4.448512,Black,01_09_seg_0016_track_03
10.791426,10.058832,Black,01_09_seg_0016_track_04
10.781863,10.0692835,Black,01_09_seg_0016_track_09
4.843072,6.534988,Black,01_09_seg_0016_track_14
13.94952,3.5422163,Black,01_09_seg_0016_track_15
12.6708555,6.037561,Black,01_09_seg_0016_track_18
7.8497643,10.44843,Black,01_09_seg_0016_track_20
6.5571036,8.663318,Black,01_09_seg_0016_track_21
12.375325,1.9643159,Black,01_09_seg_0017_track_01
13.314891,2.6374056,Black,01_09_seg_0017_track_03
10.762076,10.0482,Black,01_09_seg_0017_track_04
10.714574,10.129217,Black,01_09_seg_0017_track_09
4.818397,6.5428843,Black,01_09_seg_0017_track_14
14.1251955,3.4499133,Black,01_09_seg_0017_track_15
12.610386,5.7794294,Black,01_09_seg_0017_track_18
7.4706464,10.547564,Black,01_09_seg_0017_track_20
6.731512,8.764942,Black,01_09_seg_0017_track_21
12.148674,0.7046048,Black,01_09_seg_0018_track_01
13.221599,2.5624628,Black,01_09_seg_0018_track_03
9.131091,10.408287,Black,01_09_seg_0018_track_04
8.981753,10.326536,Black,01_09_seg_0018_track_09
3.1855092,6.336824,Black,01_09_seg_0018_track_14
14.122392,3.3558812,Black,01_09_seg_0018_track_15
12.531989,5.819275,Black,01_09_seg_0018_track_18
5.519316,9.8521385,Black,01_09_seg_0018_track_20
3.8574662,8.058096,Black,01_09_seg_0018_track_21
11.259417,-0.027587026,Black,01_10_seg_0001_track_01
11.634579,6.8435726,Black,01_10_seg_0001_track_03
11.725343,1.593567,Black,01_10_seg_0001_track_08
11.476689,0.45684737,Black,01_10_seg_0001_track_09
7.877852,10.480513,Black,01_10_seg_0001_track_15
4.9943323,9.290249,Black,01_10_seg_0001_track_16
13.318389,2.0752966,Black,01_10_seg_0001_track_17
12.084343,3.683755,Black,01_10_seg_0001_track_18
11.288605,-0.048343025,Black,01_10_seg_0002_track_01
12.653827,6.5540166,Black,01_10_seg_0002_track_03
10.248255,3.5357907,Black,01_10_seg_0002_track_05
11.265512,0.24880815,Black,01_10_seg_0002_track_09
13.743651,2.674427,Black,01_10_seg_0002_track_10
7.1783333,10.341068,Black,01_10_seg_0002_track_15
3.7481358,8.177682,Black,01_10_seg_0002_track_16
13.370673,2.073596,Black,01_10_seg_0002_track_17
12.126035,3.6792674,Black,01_10_seg_0002_track_18
11.297031,-0.0028839328,Black,01_10_seg_0003_track_01
10.056268,2.632698,Black,01_10_seg_0003_track_05
11.889937,1.4324106,Black,01_10_seg_0003_track_09
13.785731,2.5050604,Black,01_10_seg_0003_track_10
7.2569838,10.435208,Black,01_10_seg_0003_track_15
3.70451,8.18564,Black,01_10_seg_0003_track_16
13.347144,2.0868309,Black,01_10_seg_0003_track_17
11.931882,3.7416804,Black,01_10_seg_0003_track_18
11.432436,1.1600785,Black,01_10_seg_0004_track_01
12.269275,2.7472937,Black,01_10_seg_0004_track_08
11.735485,0.96748984,Black,01_10_seg_0004_track_09
13.504823,2.8864474,Black,01_10_seg_0004_track_10
10.006938,9.837207,Black,01_10_seg_0004_track_15
6.9367394,9.42177,Black,01_10_seg_0004_track_16
12.797821,2.374287,Black,01_10_seg_0004_track_17
12.2415905,3.6959655,Black,01_10_seg_0004_track_18
11.287946,-0.0023236126,Black,01_10_seg_0005_track_01
10.806195,0.6787813,Black,01_10_seg_0005_track_09
13.730495,2.5183177,Black,01_10_seg_0005_track_10
6.91808,10.199487,Black,01_10_seg_0005_track_15
4.161892,8.630868,Black,01_10_seg_0005_track_16
13.463247,2.1516876,Black,01_10_seg_0005_track_17
11.899104,3.7013526,Black,01_10_seg_0005_track_18
11.327754,-0.047900878,Black,01_10_seg_0006_track_01
9.633691,2.7172728,Black,01_10_seg_0006_track_04
10.048442,6.196568,Black,01_10_seg_0006_track_06
11.493464,-0.21488771,Black,01_10_seg_0006_track_09
13.779253,2.5256839,Black,01_10_seg_0006_track_10
6.8688326,5.7365723,Black,01_10_seg_0006_track_11
7.5724297,10.499015,Black,01_10_seg_0006_track_15
4.863106,9.264069,Black,01_10_seg_0006_track_16
12.754259,2.0799983,Black,01_10_seg_0006_track_17
11.540121,3.4228299,Black,01_10_seg_0006_track_18
3.3568354,6.528165,Red,02_01_seg_0001_track_01
7.009485,8.744226,Red,02_01_seg_0001_track_03
6.575517,8.169806,Red,02_01_seg_0001_track_06
11.918687,2.197161,Red,02_01_seg_0001_track_07
12.261186,1.7627563,Red,02_01_seg_0001_track_09
4.895336,7.0436883,Red,02_01_seg_0002_track_01
9.9822445,9.299805,Red,02_01_seg_0002_track_03
10.61059,7.2754674,Red,02_01_seg_0002_track_06
12.015932,2.6231265,Red,02_01_seg_0002_track_07
12.34623,1.6806161,Red,02_01_seg_0002_track_09
3.1563983,6.3285394,Red,02_01_seg_0003_track_01
6.1045933,8.629448,Red,02_01_seg_0003_track_03
4.7191525,6.8383718,Red,02_01_seg_0003_track_06
8.191987,4.041657,Red,02_01_seg_0003_track_07
12.38051,5.131702,Red,02_01_seg_0003_track_08
12.368867,1.5235928,Red,02_01_seg_0003_track_09
2.9296339,5.7121854,Red,02_01_seg_0004_track_01
7.1966577,8.646948,Red,02_01_seg_0004_track_03
10.344861,7.2775235,Red,02_01_seg_0004_track_06
12.01902,1.6361175,Red,02_01_seg_0004_track_07
12.628107,5.1664643,Red,02_01_seg_0004_track_08
12.350401,1.6535475,Red,02_01_seg_0004_track_09
2.6533656,5.5516353,Red,02_01_seg_0005_track_01
6.1244245,9.095459,Red,02_01_seg_0005_track_02
7.332966,8.712417,Red,02_01_seg_0005_track_03
4.527561,5.0870023,Red,02_01_seg_0005_track_06
10.727132,0.45965287,Red,02_01_seg_0005_track_07
2.6127079,5.7407937,Red,02_01_seg_0006_track_01
5.5721,8.602883,Red,02_01_seg_0006_track_02
8.342601,9.585559,Red,02_01_seg_0006_track_03
3.5167875,4.748985,Red,02_01_seg_0006_track_06
11.68381,1.20214,Red,02_01_seg_0006_track_07
3.2613294,5.996063,Red,02_01_seg_0007_track_01
4.5093484,8.601046,Red,02_01_seg_0007_track_02
7.68326,9.287091,Red,02_01_seg_0007_track_03
11.12975,3.9410944,Red,02_01_seg_0007_track_04
3.934231,4.863966,Red,02_01_seg_0007_track_06
11.373852,0.30514547,Red,02_01_seg_0007_track_07
2.327449,5.5529866,Red,02_01_seg_0008_track_01
5.940476,8.40434,Red,02_01_seg_0008_track_02
7.2470965,8.723438,Red,02_01_seg_0008_track_03
11.03977,6.663051,Red,02_01_seg_0008_track_04
3.2616458,4.6938725,Red,02_01_seg_0008_track_06
11.625803,0.4849783,Red,02_01_seg_0008_track_07
2.9697878,5.858744,Red,02_01_seg_0009_track_01
4.9143214,8.341056,Red,02_01_seg_0009_track_02
7.2922173,8.619778,Red,02_01_seg_0009_track_03
11.200943,4.05696,Red,02_01_seg_0009_track_04
3.8574388,4.8439193,Red,02_01_seg_0009_track_06
11.263472,0.55907613,Red,02_01_seg_0009_track_07
3.072603,6.149128,Red,02_01_seg_0010_track_01
5.5189614,8.865564,Red,02_01_seg_0010_track_02
7.337547,8.7133255,Red,02_01_seg_0010_track_03
11.058049,6.748664,Red,02_01_seg_0010_track_04
3.546976,4.78044,Red,02_01_seg_0010_track_06
11.694346,1.2303684,Red,02_01_seg_0010_track_07
2.5199547,5.3682494,Red,02_01_seg_0011_track_01
4.1349473,8.2763605,Red,02_01_seg_0011_track_02
7.117401,9.191248,Red,02_01_seg_0011_track_03
11.2410755,4.0164437,Red,02_01_seg_0011_track_04
3.7346761,4.743984,Red,02_01_seg_0011_track_06
11.385394,0.61735874,Red,02_01_seg_0011_track_07
2.6986735,6.0270133,Red,02_01_seg_0012_track_01
5.7874165,8.619979,Red,02_01_seg_0012_track_02
7.114747,8.785958,Red,02_01_seg_0012_track_03
11.145284,6.696389,Red,02_01_seg_0012_track_04
3.445664,4.7083855,Red,02_01_seg_0012_track_06
10.671888,0.5706933,Red,02_01_seg_0012_track_07
4.642565,7.8140907,Red,02_01_seg_0013_track_01
9.565448,9.387692,Red,02_01_seg_0013_track_02
7.018604,8.678468,Red,02_01_seg_0013_track_03
11.28564,4.0239286,Red,02_01_seg_0013_track_04
8.238842,4.0462656,Red,02_01_seg_0013_track_06
11.646865,2.712033,Red,02_01_seg_0013_track_07
12.8758335,6.146869,Red,02_01_seg_0013_track_08
12.259517,1.9188792,Red,02_01_seg_0013_track_09
4.9610834,7.01846,Red,02_01_seg_0014_track_01
10.668023,8.850846,Red,02_01_seg_0014_track_03
11.572331,4.658477,Red,02_01_seg_0014_track_04
11.930491,3.3507762,Red,02_01_seg_0014_track_06
12.312934,2.5338695,Red,02_01_seg_0014_track_07
12.8691435,6.0287123,Red,02_01_seg_0014_track_08
12.398245,2.3252418,Red,02_01_seg_0014_track_09
3.0477514,6.150619,Red,02_01_seg_0015_track_01
6.9696465,8.758601,Red,02_01_seg_0015_track_03
11.236604,3.999033,Red,02_01_seg_0015_track_04
4.836323,7.122288,Red,02_01_seg_0015_track_06
12.4526415,0.730812,Red,02_01_seg_0015_track_07
12.609312,6.2622128,Red,02_01_seg_0015_track_08
12.178017,1.8426498,Red,02_01_seg_0015_track_09
3.825005,6.936254,Red,02_01_seg_0016_track_01
7.6797867,9.372937,Red,02_01_seg_0016_track_03
11.358892,3.925261,Red,02_01_seg_0016_track_04
7.3915796,7.3494005,Red,02_01_seg_0016_track_06
12.560471,1.4796449,Red,02_01_seg_0016_track_07
12.770369,6.118361,Red,02_01_seg_0016_track_08
12.082332,1.1406585,Red,02_01_seg_0016_track_09
2.437556,5.3676543,Red,02_01_seg_0017_track_01
5.8803344,8.42178,Red,02_01_seg_0017_track_03
11.200424,5.06204,Red,02_01_seg_0017_track_04
10.242185,7.3503613,Red,02_01_seg_0017_track_06
11.792179,-0.30649436,Red,02_01_seg_0017_track_07
11.751172,4.623725,Red,02_01_seg_0017_track_08
12.461977,1.3006352,Red,02_01_seg_0017_track_09
3.3458195,5.8928227,Red,02_01_seg_0018_track_01
5.846109,9.129158,Red,02_01_seg_0018_track_02
7.12852,8.648621,Red,02_01_seg_0018_track_03
11.225017,4.9841714,Red,02_01_seg_0018_track_04
4.535828,5.1015134,Red,02_01_seg_0018_track_06
11.787048,-0.29312435,Red,02_01_seg_0018_track_07
12.212488,2.920445,Red,02_01_seg_0018_track_08
11.933435,1.1172724,Red,02_01_seg_0018_track_09
3.1801364,6.105674,Red,02_01_seg_0019_track_01
7.2989964,6.021088,Red,02_01_seg_0019_track_02
7.2970233,8.67757,Red,02_01_seg_0019_track_03
11.264969,3.9604611,Red,02_01_seg_0019_track_04
3.495917,4.759368,Red,02_01_seg_0019_track_06
10.928811,0.12939824,Red,02_01_seg_0019_track_07
3.2765846,5.9602118,Red,02_01_seg_0020_track_01
4.5689473,8.451259,Red,02_01_seg_0020_track_02
8.374147,9.616854,Red,02_01_seg_0020_track_03
11.120167,5.2284794,Red,02_01_seg_0020_track_04
3.885331,4.8410983,Red,02_01_seg_0020_track_06
12.356955,0.9585905,Red,02_01_seg_0020_track_07
3.1249669,6.07959,Red,02_01_seg_0021_track_01
5.8015423,8.764587,Red,02_01_seg_0021_track_02
7.7011356,9.357295,Red,02_01_seg_0021_track_03
11.15458,4.014451,Red,02_01_seg_0021_track_04
3.4811487,4.758444,Red,02_01_seg_0021_track_06
10.799228,0.6437437,Red,02_01_seg_0021_track_07
2.512898,5.2074957,Red,02_01_seg_0022_track_01
3.762699,8.165144,Red,02_01_seg_0022_track_02
6.8608947,8.8039465,Red,02_01_seg_0022_track_03
11.139919,5.120227,Red,02_01_seg_0022_track_04
3.7083576,4.7400327,Red,02_01_seg_0022_track_06
11.785664,-0.4085948,Red,02_01_seg_0022_track_07
3.032817,6.5257845,Red,02_01_seg_0023_track_01
5.523498,5.3931904,Red,02_01_seg_0023_track_02
7.4621363,9.2718725,Red,02_01_seg_0023_track_03
4.52435,6.427072,Red,02_01_seg_0023_track_06
13.176449,4.8693504,Red,02_01_seg_0023_track_07
2.969233,5.544346,Red,02_01_seg_0024_track_01
4.9869323,8.386022,Red,02_01_seg_0024_track_02
7.304686,8.69568,Red,02_01_seg_0024_track_03
11.172684,4.0318747,Red,02_01_seg_0024_track_04
3.9914503,4.903569,Red,02_01_seg_0024_track_06
11.18496,1.5651318,Red,02_01_seg_0024_track_07
12.080468,2.1418464,Red,02_01_seg_0024_track_08
12.799405,3.7495625,Red,02_01_seg_0024_track_09
3.696353,6.724639,Red,02_01_seg_0025_track_01
7.6399755,6.5292015,Red,02_01_seg_0025_track_02
6.910869,8.794906,Red,02_01_seg_0025_track_03
11.358406,4.694583,Red,02_01_seg_0025_track_04
3.506558,4.7580705,Red,02_01_seg_0025_track_06
11.503914,-0.06496403,Red,02_01_seg_0025_track_07
10.930625,1.293904,Red,02_01_seg_0025_track_08
12.700921,3.5378559,Red,02_01_seg_0025_track_09
2.3087876,5.0914226,Red,02_01_seg_0026_track_01
3.3295448,7.789331,Red,02_01_seg_0026_track_02
7.156351,8.629991,Red,02_01_seg_0026_track_03
11.24185,3.9813764,Red,02_01_seg_0026_track_04
3.7476258,4.776978,Red,02_01_seg_0026_track_06
10.420016,1.6770484,Red,02_01_seg_0026_track_07
11.686088,0.8071368,Red,02_01_seg_0026_track_08
12.702219,3.5444372,Red,02_01_seg_0026_track_09
3.083351,5.948501,Red,02_01_seg_0027_track_01
5.7603908,8.817258,Red,02_01_seg_0027_track_02
7.685631,9.237812,Red,02_01_seg_0027_track_03
11.226773,4.5042295,Red,02_01_seg_0027_track_04
3.4891706,4.7520537,Red,02_01_seg_0027_track_06
11.407116,-0.03551946,Red,02_01_seg_0027_track_07
11.312134,0.20508057,Red,02_01_seg_0027_track_08
13.03435,3.5133226,Red,02_01_seg_0027_track_09
2.9473484,5.5640035,Red,02_01_seg_0028_track_01
4.978672,9.225168,Red,02_01_seg_0028_track_02
8.258118,9.3774,Red,02_01_seg_0028_track_03
11.06075,3.9304495,Red,02_01_seg_0028_track_04
3.8950648,4.8507595,Red,02_01_seg_0028_track_06
11.678329,0.2850464,Red,02_01_seg_0028_track_07
12.038372,0.9384506,Red,02_01_seg_0028_track_08
10.717886,1.8145401,Red,02_01_seg_0028_track_09
2.6813576,5.725667,Red,02_01_seg_0029_track_01
7.5089903,6.0141597,Red,02_01_seg_0029_track_02
7.612393,9.286559,Red,02_01_seg_0029_track_03
11.461263,4.9074025,Red,02_01_seg_0029_track_04
3.278371,4.6188154,Red,02_01_seg_0029_track_06
11.493874,-0.10468634,Red,02_01_seg_0029_track_07
11.299244,0.26450068,Red,02_01_seg_0029_track_09
10.420569,2.6892986,Red,02_02_seg_0001_track_01
11.6307535,5.044366,Red,02_02_seg_0001_track_06
5.5619516,6.3022275,Red,02_02_seg_0001_track_07
3.7736022,7.253422,Red,02_02_seg_0001_track_08
4.6352143,7.7045045,Red,02_02_seg_0001_track_09
11.639667,1.2206872,Red,02_02_seg_0001_track_11
10.314267,2.3976595,Red,02_02_seg_0002_track_01
11.494288,5.1728806,Red,02_02_seg_0002_track_06
5.4037747,5.755586,Red,02_02_seg_0002_track_07
2.9928558,6.8271813,Red,02_02_seg_0002_track_08
3.7254126,7.2430396,Red,02_02_seg_0002_track_09
11.88358,0.7923139,Red,02_02_seg_0002_track_11
10.123259,2.592897,Red,02_02_seg_0003_track_01
10.955628,3.190763,Red,02_02_seg_0003_track_02
11.668096,4.985918,Red,02_02_seg_0003_track_06
5.993116,5.545428,Red,02_02_seg_0003_track_07
3.4300022,7.065427,Red,02_02_seg_0003_track_08
4.5550327,7.739348,Red,02_02_seg_0003_track_09
11.174338,0.6864471,Red,02_02_seg_0003_track_11
10.441809,2.661733,Red,02_02_seg_0004_track_01
10.878548,3.189934,Red,02_02_seg_0004_track_02
11.571728,5.0813546,Red,02_02_seg_0004_track_06
5.6362033,5.490348,Red,02_02_seg_0004_track_07
3.7679324,7.2761083,Red,02_02_seg_0004_track_08
4.7562485,7.66417,Red,02_02_seg_0004_track_09
12.293034,0.7271699,Red,02_02_seg_0004_track_11
10.025654,2.3274221,Red,02_02_seg_0005_track_01
9.667782,7.005954,Red,02_02_seg_0005_track_02
6.495036,5.9153304,Red,02_02_seg_0005_track_06
